        Id;Fecha de creación;Fecha de actualización;Titulo;Descripcion corta;Descripción;Alt;Pie;Origen;Autor;Realizador;Año;Titulo original;Referencia a la fuente;Streaming;Denegar descarga;Fecha inicio;Fecha fin;Crítico;Derechos;Subtitulos;Autoria;Preset Original;Preset Alta;Preset Media;Preset Baja;Temáticas;Categorias;Destinos de Publicación;Thumbs;Tags;Enlaces;Relacionados;Documentos adjuntos;Estado;
    11184;"08 Feb 2013 10:24:00";"02 Mar 2013 19:47:00";"Acto de investidura Honoris Causa";"TELEACTOS -Investiduras doctor honoris causa de D. Victorio Valle Sánchez y D. José Manuel Caballero Bonald";"-Investidura del doctor honoris causa en Ciencias Económicas y Empresariales, D. Victorio Valle Sánchez (padrino: Fernando Pampillon Fernández) -Investidura del doctor honoris causa en Filología, D. José Manuel Caballero Bonald (padrino: Francisco Gutiérrez Carbajo) -Proyección del vídeo sobre Ciencia y Tecnología (realizado por el CEMAV) -Toma de posesión de profesores titulares y catedráticos -Entrega de Premios Banco Santander -Discurso autoridades y discurso del rector";"Acto de investidura Honoris Causa";"";"CSI";"";"";"28/02/2013";"";"";"rtmp://negrillo.intecca.uned.es:443/live/canaluned1";"true";"";"";"false";"false";"";"false";"";"";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"";"";"";"";"";"UNPUB";
    11163;"08 Feb 2013 10:00:00";"15 Feb 2013 09:40:00";"El azúcar y el cáncer. La cuadratura del ADN. Un Júpiter caliente y ligero.";"Programa TV: ( Serie: Madri+d) - Esta semana Mi+dTV tratará sobre la posible relación entre los niveles altos de azúcar en sangre";"Programa TV: ( Serie: Madri+d) - Esta semana Mi+dTV tratará sobre la posible relación entre los niveles altos de azúcar en sangre y la susceptibilidad a padecer ciertos tumores; la observación de estructuras cuádruples de la molécula de la vida y el descubrimiento de un exoplaneta fuera de lo común. PARTICIPANTES: José Antonio López Guerrero.";"El azúcar y el cáncer. La cuadratura del ADN. Un Júpiter caliente y ligero.";"";"UNED (55 1213 08022013 madrid)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 18:01";"08/02/2013 21:00";"false";"false";"/deliverty/demo/resources/srt/3/6/1360321057563.srt";"false";"";"/resources/flv/1/1/1360223793411.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/0/9/1360223798690.jpg";"";"";"";"/resources/pdf/2/9/1360241997292.pdf (5251)
                    ";"PUB";
    11165;"08 Feb 2013 10:00:00";"15 Feb 2013 09:40:00";"Envejecimiento, cognición y neurociencia";"Programa TV: Noticias - La población europea, y más en concreto la española, está viendo como sube considerablemente la edad media de las personas...";"Programa TV: Noticias - La población europea, y más en concreto la española, está viendo como sube considerablemente la edad media de las personas. Vivimos un momento en el que el envejecimiento generalizado es una realidad. A raíz de este proceso, se crean nuevas problemáticas asociadas a la calidad de vida y al bienestar de las personas de avanzada edad. En la facultad de Psicología de la UNED se ha celebrado la conferencia ""Envejecimiento, cognición y neurociencia"", un intercambio de ideas y desarrollos sobre el bienestar de las personas de la tercera edad. En concreto se habló del proyecto Agnes, en el que colabora la UNED, dedicado a utilizar las nuevas tecnologías y las redes sociales para que aquellas personas de avanzada edad que viven solas no entren en la espiral del aislamiento social y los problemas asociados a ello. PARTICIPANTES: Mª Soledad Ballesteros Jiménez; John Waterwoth; Teresa Bajo; Pilar Andrés.";"Envejecimiento, cognición y neurociencia";"";"UNED (55 1213 08022013 not3 envejecimiento)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 15:00";"08/02/2013 18:59";"false";"false";"/deliverty/demo/resources/srt/1/4/1360321041441.srt";"false";"";"/resources/flv/7/8/1360223799187.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/9/5/1360223800559.jpg";"";"";"";"/resources/pdf/1/2/1360241636921.pdf (5250)
                    ";"PUB";
    11160;"08 Feb 2013 10:00:00";"15 Feb 2013 09:40:00";"Chicas malas";"Programa TV - Ciertos colectivos – mujeres, minorías sexuales, inmigrantes - son objeto de distintas formas de violencia, sea directa y/o simbólica...";"Programa TV - Ciertos colectivos  mujeres, minorías sexuales, inmigrantes - son objeto de distintas formas de violencia, sea directa y/o simbólica; el estigma y la marginación son algunos de sus resultados. Combinando ponencias con talleres y actividades culturales, examinaremos cómo se construyen los modelos de género que crean ciertas normas por las que se juzgan los comportamientos femeninos, construyendo una noción hegemónica de feminidad. PARTICIPANTES: Raquel Osborne Verdugo, Profesora Titular Sociología UNED; Dolores Juliano Corregido, Profesora Antropología Universidad de Barcelona; Estíbaliz de Miguel Calvo, Doctora en Sociología Universidad del País Vasco; Fernando Hernández Holgado, Investigador UCM; Laura S. Leret-O'Neill, Escritora, Periodista y Socióloga; Cecilia Gómez, Interna; raquel lucas platero, Investigador Proyecto HERMES UCM.";"Chicas malas";"";"UNED (55 1213 08022013 prog chicas malas)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 08:00";"08/02/2013 11:00";"false";"false";"/deliverty/demo/resources/srt/8/8/1360320987888.srt";"false";"";"/resources/flv/8/2/1360223744228.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/3/7/1360223786573.jpg";"";"";"";"/resources/pdf/4/0/1360362343604.pdf (5263)
                     , /resources/pdf/4/0/1360238468604.pdf (5247)
                    ";"PUB";
    11162;"08 Feb 2013 10:00:00";"26 Feb 2013 08:15:00";"Dia de Sto. Tomás de Aquino";"Programa TV: Noticias - Coincidiendo con la celebración del día de Santo Tomás de Aquino, se ha celebrado en el Edif. de Humanidades el solemne ...";"Programa TV: Noticias - Coincidiendo con la celebración del día de Santo Tomás de Aquino, se ha celebrado en el Edif. de Humanidades el solemne acto de investidura d Dr. Honoris Causa al ingeniero surafricano Eduard Hovy. Se ha aprovechado la visita de este estudioso del lenguaje natural en sus aplicaciones informáticas para hacer un balance de los proyectos de investigacción llevados a cabo por la UNED. La Laudatio fue pronunciada por la profesora Felisa Verdejo. PARTICIPANTES: Juan A. Gimeno Ullastres, Rector; Mª Felisa Verdejo Maíllo, Catedrática esn Lenguaje y Sistemas Informáticos; Eduard Hovy, Investigador y Director de la Human Language Technology Group.";"Dia de Sto. Tomás de Aquino";"";"UNED (55 1213 08022013 not2 sto tomas)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 13:00";"08/02/2013 15:00";"false";"false";"/deliverty/demo/resources/srt/4/0/1360321024204.srt";"false";"";"/resources/flv/9/7/1360223772079.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/7/6/1360223792367.jpg";"";"";"";"/resources/pdf/9/9/1360240544699.pdf (5249)
                    ";"PUB";
    11164;"08 Feb 2013 10:00:00";"26 Feb 2013 08:15:00";"Mujeres en Ciencia y Tecnología";"Programa TV: Noticias - Las profesoras Rosa y Teresa Claramunt presentan el libro ""Mujeres en la Ciencia y la Tecnología"". Un recorrido por los nombres de mujeres que han desarrollado...";"Programa TV: Noticias - Las profesoras Rosa y Teresa Claramunt presentan el libro ""Mujeres en la Ciencia y la Tecnología"". Un recorrido por los nombres de mujeres que han desarrollado, investigado, participado y difundido la ciencia y la tecnología y que no han tenido la consideración que se merecen. Con esta obra, las autoras quieren dar una visión más real de la ciencia, evitando el sesgo sexista que ha dominado durante años. PARTICIPANTES: Rosa Mª Claramunt Vallespi; Teresa Claramunt; Carmen Carreras Béjar; Paloma Collado Guirao; Joaquín Plumet.";"Mujeres en Ciencia y Tecnología";"";"UNED (55 1213 08022013 not1 mujeres)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 11:00";"08/02/2013 13:00";"false";"false";"/deliverty/demo/resources/srt/0/1/1360321003910.srt";"false";"";"/resources/flv/4/7/1360223799474.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/2/1/1360223800812.jpg";"";"";"";"/resources/pdf/0/8/1360240286280.pdf (5248)
                    ";"PUB";
    11171;"08 Feb 2013 10:00:00";"15 Feb 2013 09:41:00";"¿Por qué hay tantos animales fantásticos en el arte románico?";"MINIATURAS -Las iglesias románicas fueron decoradas con frecuencia con capiteles y canecillos llenos de figuras bestiales y monstruosas...";"MINIATURAS -Las iglesias románicas fueron decoradas con frecuencia con capiteles y canecillos llenos de figuras bestiales y monstruosas. A pesar de su carácter fantástico su función es pedagógica, sirviendo a los fines adoctrinadores de la Iglesia.";"¿Por qué hay tantos animales fantásticos en el arte románico?";"";"UNED (MINIATURAS_08-febrero-historia-animales-fantasticos)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 00:01";"08/02/2013 04:00";"false";"false";"";"false";"";"/resources/flv/2/7/1360229667472.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/0/0/1360229679200.jpg";"";"";"";"/resources/pdf/5/3/1360238211435.pdf (5246)
                    ";"PUB";
    11161;"08 Feb 2013 10:00:00";"04 Mar 2013 13:35:00";"Charles Darwin y Lucía Sapiens";"Programa TV: Noticias - Este libro se desarrolla en una escuela, en la que una vez al año, durante el aniversario del nacimiento de Charles Darwin,...";"Programa TV: Noticias - Este libro se desarrolla en una escuela, en la que una vez al año, durante el aniversario del nacimiento de Charles Darwin, se enseña la teoría de la evolución de manera interdisciplinar, es decir, a través de todas las asignaturas. Lucía Sapiens, una alumna de quince años, se introduce por todos los rincones de estas páginas y con sus preguntas, al modo de lecciones de las cosas , logra que los profesores y profesoras , a través de un método de enseñanza imaginado por la autora, nos revelen el entorno familiar de Darwin, sus aficiones naturalistas , sus experiencias en la escuela y en la Universidad y su expedición en el Beagle alrededor del mundo y nos expliquen con detenimiento la teoría de la evolución por selección natural. Lucía Sapiens simboliza la búsqueda del conocimiento y nos lleva de la mano por el maravilloso mundo del saber. PARTICIPANTES: Margarita Hernández Laille, Autora del libro.Doctora Ciencias de la Educación.; Herminia Calero Egido, Directora Editorial Uned.; Eudald Carbonell Roura., Codirector de los yacimientos de la Sierra de Atapuerca . Prologo del libro.; Carlos Arques Soler, Ilustrador.";"Charles Darwin y Lucía Sapiens";"";"UNED (55 1213 08022013 not4 charles darwin)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 21:00";"08/02/2013 23:59";"false";"false";"/deliverty/demo/resources/srt/8/3/1360321073238.srt";"false";"";"/resources/flv/0/8/1360223770580.flv";"";"";"UNED Editorial , INFORMATIVOS Y CULTURALES , Novedades , Ciencias Experimentales y Tecnología";"Videos";"RC , Subcanal UNED Editorial";"/resources/jpg/6/7/1360223788976.jpg";"";"";"";"/resources/pdf/1/5/1360243639551.pdf (5252)
                    ";"PUB";
    11170;"08 Feb 2013 07:00:00";"09 Feb 2013 10:37:00";"Obras escogidas de Ortega (primera parte)";"Filosofía - ¿Quién era Ortega, un filósofo, un periodista, un político? Para José Lasaga, encargado de seleccionar su obra para una antología publicada en la colección Grandes Pensadores de la editorial Gredos, Ortega ha sido un filósofo de ....";"Filosofía - ¿Quién era Ortega, un filósofo, un periodista, un político? Para José Lasaga, encargado de seleccionar su obra para una antología publicada en la colección Grandes Pensadores de la editorial Gredos, Ortega ha sido un filósofo de cierta originalidad además de uno de los grandes del siglo XX, y al que solo podemos comprender si conocemos la raíz filosófica de sus escritos. Por eso su antología es la del Ortega más filosófico. Participantes: Antonio García-Santesmases Martín-Tesorero, catedrático de Filosofía Política (UNED); José Lasaga Medina, profesor Filosofía (UNED).";"Obras escogidas de Ortega (primera parte)";"";"UNED (2013-02-08-sd-3294-4)";"";"Clara Gómez Sánchez";"08/02/2013";"";"";"";"false";"08/02/2013 00:01";"08/02/2013 04:00";"false";"false";"";"false";"/resources/mp3/1/4/1360228887441.mp3";"";"/resources/mp3/5/6/1360228896865.mp3";"/resources/mp3/9/4/1360228898149.mp3";"FILOSOFÍA , FILOSOFÍA PLAN 2003";"Audios";"RC";"";"";"";"";"/resources/pdf/5/4/1360233247445.pdf (5244)
                    ";"PUB";
    11167;"08 Feb 2013 07:00:00";"09 Feb 2013 10:38:00";"SIN DISTANCIAS (08/02/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (08/02/2013)";"";"UNED (2013-02-08-sd-3294)";"";"";"08/02/2013";"";"";"";"false";"08/02/2013 08:00";"08/02/2013 12:00";"false";"false";"";"false";"/resources/mp3/5/1/1360224679515.mp3";"";"/resources/mp3/2/0/1360224683902.mp3";"/resources/mp3/5/8/1360224687985.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11169;"08 Feb 2013 07:00:00";"09 Feb 2013 10:37:00";"Arte rupestre en África";"Geografía e Historia - El arte rupestre en África ha sido poco conocido y estudiado hasta el momento. Poco a poco se van destinando equiposy fondos para la investigación. Es un arte muy variado y presente en distintas zonas del ...";"Geografía e Historia - El arte rupestre en África ha sido poco conocido y estudiado hasta el momento. Poco a poco se van destinando equipos y fondos para la investigación. Es un arte muy variado y presente en distintas zonas del continente, aunque en este programa se hablará de la zona norte, por ser la que conocen de primera mano los autores. Participantes: Martí Mas Cornellá, profesor de Prehistoria (UNED); Hipólito Collado Giraldo, jefe del Servicio de Arqueología de la Junta de Extremadura.";"Arte rupestre en África";"";"UNED (2013-02-08-sd-3294-2)";"";"Clara Gómez Sánchez";"08/02/2013";"";"";"";"false";"08/02/2013 12:00";"08/02/2013 16:00";"false";"false";"";"false";"/resources/mp3/6/7/1360228840476.mp3";"";"/resources/mp3/6/2/1360228845026.mp3";"/resources/mp3/0/3/1360228847330.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/4/9/1360229007194.pdf (5241)
                    ";"PUB";
    11166;"08 Feb 2013 07:00:00";"09 Feb 2013 10:37:00";"¿Qué era el ocio para los romanos?";"Preguntas a la Historia - El ocio del hombre de bien romano, debe centrarse en el estudio y la lectura que enriquezcan al individuo y a la sociedad.";"Preguntas a la Historia - El ocio del hombre de bien romano, debe centrarse en el estudio y la lectura que enriquezcan al individuo y a la sociedad. Participantes: David Hernández de la Fuente, profesor de Historia Antigua de la UNED . Palabras clave: ocio, hombre, romano, individuo, sociedad, estudio, lectura";"¿Qué era el ocio para los romanos?";"";"UNED (2013-02-08-radio5-5)";"";"Edith Checa Oviedo";"08/02/2013";"";"";"";"false";"08/02/2013 04:00";"08/02/2013 08:00";"false";"false";"";"false";"/resources/mp3/6/4/1360224185146.mp3";"";"/resources/mp3/7/8/1360224186287.mp3";"/resources/mp3/8/6/1360224186368.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/9/2/1360233454029.pdf (5245)
                    ";"PUB";
    11168;"08 Feb 2013 07:00:00";"09 Feb 2013 10:37:00";"De la tiranía a la democracia";"Geografía e Historia - La democracia en la antigua Grecia no surgió de la noche a la mañana. Fue el resultado de un proceso lento y costoso en el que los ciudadanos tuvieron que luchar por sus instituciones y que además se desarrolló de ....";"Geografía e Historia - La democracia en la antigua Grecia no surgió de la noche a la mañana. Fue el resultado de un proceso lento y costoso en el que los ciudadanos tuvieron que luchar por sus instituciones y que además se desarrolló de distinta manera en cada una de las ciudades-estado griegas. Participantes: Mª Pilar Fernández Uriel, profesora de Historia Antigua (UNED); Jesús Cepeda Ruíz, profesor-tutor de Historia Antigua (UNED).";"De la tiranía a la democracia";"";"UNED (2013-02-08-sd-3294-3)";"";"Clara Gómez Sánchez";"08/02/2013";"";"";"";"false";"08/02/2013 16:00";"08/02/2013 23:59";"false";"false";"";"false";"/resources/mp3/6/0/1360228840506.mp3";"";"/resources/mp3/5/3/1360228844635.mp3";"/resources/mp3/2/6/1360228845762.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/6/1/1360229589816.pdf (5243)
                    ";"PUB";
    11158;"07 Feb 2013 07:00:00";"08 Feb 2013 13:40:00";"Empresa, universidad y discapacidad";"Economía, Empresa y Turismo (Serie: Una mirada hacia la Responsabilidad Social) - La serie ""Una Mirada hacia la Responsabilidad Social"" aborda en este quinto capítulo el reto de la integración ...";"Economía, Empresa y Turismo (Serie: Una mirada hacia la Responsabilidad Social) - La serie ""Una Mirada hacia la Responsabilidad Social"" aborda en este quinto capítulo el reto de la integración de las personas con alguna discapacidad o diversidad funcional en las empresas, dando un paso mayor que el marcado por la Ley, como parte de su responsabilidad social. La Universidad, como cualquier otra entidad, está obligada también a cumplir unos requisitos mínimos y, como entidad pública, a favorecer la accesibilidad. Pero la Universidad es también un actor fundamental en la integración, formación e investigación en el ámbito de discapacidad. UNIDIS, el centro de atención a estudiantes con discapacidad de la UNED, y el trabajo del grupo de investigación aDeNu de la UNED (Adaptación Dinámica de sistemas de Educación oNline basada en el modelado de usuario), son algunos ejemplos de lo que universidad puede aportar en este campo. PARTICIPANTES: Miguel Eladio Laloma García , director Área de Socios en Fundación SERES; Jesús González Boticario, director del Grupo de Investigación ADENU (UNED); Mario Pena Garrido, director UNIDIS (UNED). PALABRAS CLAVE: RSC, discapacidad, diversidad funcional, integración, UNIDIS, aDeNu";"Empresa, universidad y discapacidad";"";"UNED (2013-02-07-sd-eco-31247)";"";"Mª Isabel Cubillo Rico";"07/02/2013";"";"";"";"false";"07/02/2013 16:00";"07/02/2013 23:59";"false";"false";"";"false";"/resources/mp3/4/7/1360137384474.mp3";"";"/resources/mp3/8/8/1360137387488.mp3";"/resources/mp3/8/3/1360137388938.mp3";"ECONOMÍA , ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS , TURISMO";"Audios";"RC";"";"";"";"";"/resources/pdf/2/2/1360147432722.pdf (5239)
                    ";"PUB";
    11157;"07 Feb 2013 07:00:00";"08 Feb 2013 13:40:00";"Los engranajes de la Enfermedad de Alzheimer. Mecanismos biológicos y aproximaciones terapeúticas";"Psicología - Recorrido por los últimos avances en el conocimiento a nivel biológico y molecular de la Enfermedad de Alzheimer y sus posibles aplicaciones en un diagnóstico más eficaz,...";"Psicología - Recorrido por los últimos avances en el conocimiento a nivel biológico y molecular de la Enfermedad de Alzheimer y sus posibles aplicaciones en un diagnóstico más eficaz, en la búsqueda de biomarcadores que detecten la enfermedad mucho antes de que se manifieste demencia o en el desarrollo de la hipótesis medioambiental que pone de relieve la importancia del ejercicio físico y la interacción social como potenciadores de la capacidad regeneradora del cerebro. PARTICIPANTES: Pedro Raúl Montoro Martínez, profesor Dpto, de Psciología Básica I (UNED); María Llorens-Martín, investigadora Centro de Biología Molecular ""Severo Ochoa"" (CSIC-UAM).";"Los engranajes de la Enfermedad de Alzheimer. Mecanismos biológicos y aproximaciones terapeúticas";"";"UNED (2013-02-07-sd-psico-31242-cortado)";"";"Mª Teresa Pérez de Albéniz Martínez";"07/02/2013";"";"";"";"false";"07/02/2013 00:01";"07/02/2013 04:00";"false";"false";"";"false";"/resources/mp3/8/9/1360137263198.mp3";"";"/resources/mp3/4/7/1360137267074.mp3";"/resources/mp3/8/6/1360137267868.mp3";"PSICOLOGÍA PLAN 2000 , PSICOLOGÍA";"Audios";"RC";"";"";"";"";"/resources/pdf/5/4/1360147322345.pdf (5238)
                    ";"PUB";
    11159;"07 Feb 2013 07:00:00";"08 Feb 2013 13:40:00";"SIN DISTANCIAS (07/02/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (07/02/2013)";"";"UNED (2013-02-07-sd-3295)";"";"";"07/02/2013";"";"";"";"false";"07/02/2013 08:00";"07/02/2013 16:00";"false";"false";"";"false";"/resources/mp3/9/3/1360137517639.mp3";"";"/resources/mp3/5/4/1360137524445.mp3";"/resources/mp3/2/4/1360137527442.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11156;"07 Feb 2013 07:00:00";"08 Feb 2013 13:41:00";"¿Qué es el problema mente-cerebro?";"Respuestas de la Ciencia - ¿Cómo podemos hacer compatible nuestro conocimiento sobre la neurobiología del cerebro con nuestra privada, ...";"Respuestas de la Ciencia - ¿Cómo podemos hacer compatible nuestro conocimiento sobre la neurobiología del cerebro con nuestra privada, insondable experiencia consciente? Nadie tiene todavía la respuesta, pero la búsqueda continua. PARTICIPANTES: Pedro Raúl Montoro Martínez, profesor de Psicología de la Percepción de la UNED. PALABRAS CLAVE: cerebro, conocimiento, neurobiología, consciencia";"¿Qué es el problema mente-cerebro?";"";"UNED (2013-02-07-radio5-ciencias-problema-mente-cerebro-febrero)";"";"Edith Checa Oviedo";"07/02/2013";"";"";"";"false";"07/02/2013 04:00";"07/02/2013 08:00";"false";"false";"";"false";"/resources/mp3/6/6/1360137020066.mp3";"";"/resources/mp3/3/9/1360137023693.mp3";"/resources/mp3/6/8/1360137024186.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"/resources/pdf/7/0/1360147690007.pdf (5240)
                    ";"PUB";
    11132;"06 Feb 2013 07:00:00";"07 Feb 2013 08:14:00";"SIN DISTANCIAS (06/02/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (06/02/2013)";"";"UNED (2013-02-06-sd-3290)";"";"";"06/02/2013";"";"";"";"false";"06/02/2013 08:00";"06/02/2013 16:00";"false";"false";"";"false";"/resources/mp3/0/1/1359710192810.mp3";"";"/resources/mp3/1/6/1359710195961.mp3";"/resources/mp3/4/2/1359710196924.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11134;"06 Feb 2013 07:00:00";"07 Feb 2013 08:14:00";"Razón y pasión política: el Minotauro";"Política y Sociología - Retrocedemos muchos siglos de la mano de dos politólogos profesores en la UNED, Ramon cotarelo, catedrático y director del departamento de ciencia política y de la administración y Paloma García picazo .....";"Política y Sociología - Retrocedemos muchos siglos de la mano de dos politólogos profesores en la UNED, Ramon cotarelo, catedrático y director del departamento de ciencia política y de la administración y Paloma García picazo, profesora de relaciones internacionales.Se refieren una de las leyendas más célebres de la antigüedad, originada en la cultura cretense, el mito del Minotauro, la razón y la pasión política. Una interpretación diferente. Participantes: Ramón Cotarelo García, catedrático y director del Departamento de Ciencia Política y de la Administración de la UNED; Paloma García Picazo, profesora de Relaciones Internacionales Departamento de Ciencia Política y de la Administración de la UNED.";"Razón y pasión política: el Minotauro";"";"UNED (2013-02-06-sd-3290-3)";"";"Ana Isabel Ventureira Pedrosa";"06/02/2013";"";"";"";"false";"06/02/2013 00:01";"06/02/2013 04:00";"false";"false";"";"false";"/resources/mp3/1/5/1359710530351.mp3";"";"/resources/mp3/3/6/1359710544163.mp3";"/resources/mp3/5/1/1359710552215.mp3";"SOCIOLOGÍA , CIENCIAS POLÍTICAS";"Audios";"RC";"";"";"";"";"/resources/pdf/1/8/1359714586681.pdf (5227)
                    ";"PUB";
    11131;"06 Feb 2013 07:00:00";"07 Feb 2013 08:14:00";"¿Fue el agua objeto de conflicto en Roma?";"Preguntas a la Historia - Lo fue de modo intensísimo, y curiosamente, además, de un modo especial en la Península Ibérica. De hecho, uno de los más extraordinarios documentos epigráficos publicados en los últimos años, el denominado ...";"Preguntas a la Historia - Lo fue de modo intensísimo, y curiosamente, además, de un modo especial en la Península Ibérica. De hecho, uno de los más extraordinarios documentos epigráficos publicados en los últimos años, el denominado ""Bronce de Agón"", afecta a esta cuestión. Participa: Francisco Javier Andreu Pintado, profesor titular de Historia Antigua de la UNED. Palabras clave: agua, Península Ibérica, documento, epigráfico, Bronce de Agón";"¿Fue el agua objeto de conflicto en Roma?";"";"UNED (2013-02-06-radio5-historia-4)";"";"Edith Checa Oviedo";"06/02/2013";"";"";"";"false";"06/02/2013 04:00";"06/02/2013 08:00";"false";"false";"";"false";"/resources/mp3/5/7/1359709652075.mp3";"";"/resources/mp3/1/1/1359709652311.mp3";"/resources/mp3/3/2/1359709652423.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/6/2/1359715443626.pdf (5228)
                    ";"PUB";
    11133;"06 Feb 2013 07:00:00";"07 Feb 2013 08:14:00";"Plataforma AVIP (Tercera parte)";"Informática - Dedicamos un tercer programa a profundizar en el conocimiento de la Plataforma AVIP. Esta herramienta tecnológica de la UNED conecta a profesores, tutores y alumnos en la omnipresente red de redes.";"Informática - Dedicamos un tercer programa a profundizar en el conocimiento de la Plataforma AVIP. Esta herramienta tecnológica de la UNED conecta a profesores, tutores y alumnos en la omnipresente red de redes. Lo hace gracias a sus propios desarrollos innovadores y a las tecnologías más punteras en comunicación, como venimos explicando en esta serie de programas que con este espacio concluye. Participantes: Jorge Vega Núñez, Director de INTECCA; Diego Gago Fernández., área de Diseño y Desarrollo Hardware, y Soporte Técnico en INTECCA .";"Plataforma AVIP (Tercera parte)";"";"UNED (2013-02-06-sd-3290 avip-2";"";"Ana Isabel Ventureira Pedrosa";"06/02/2013";"";"";"";"false";"06/02/2013 16:00";"06/02/2013 23:59";"false";"false";"";"false";"/resources/mp3/1/0/1359710534401.mp3";"";"/resources/mp3/4/6/1359710540064.mp3";"/resources/mp3/5/5/1359710544155.mp3";"INGENIERO EN INFORMÁTICA";"Audios";"RC";"";"";"";"";"/resources/pdf/9/3/1359713947339.pdf (5224)
                    ";"PUB";
    11155;"05 Feb 2013 15:53:00";"20 Feb 2013 16:52:00";"Grupo de investigación: Diseño Molecular de Catalizadores Heterogéneos";"VIDEO EDUCATIVO - Investigación multidisciplinar colaborativa en el campo de procesos químicos con catalizadores heterogéneos.";"VIDEO EDUCATIVO - Investigación multidisciplinar colaborativa en el campo de procesos químicos con catalizadores heterogéneos. Participantes: Antonio Guerrero. Catedrático de Química Orgánica UNED María Almohalla. Becaria FPI Esther Asedegbega. Prof. Ayte Doctor Esteban Gallegos. Becario FPI María Pérez. Prof. Ayte.";"Grupo de investigación: Diseño Molecular de Catalizadores Heterogéneos";"";"UNED";"";"";"05/02/2013";"";"";"";"false";"";"";"false";"false";"/deliverty/demo/resources/srt/7/7/1361375576777.srt";"false";"";"/resources/flv/8/1/1360076021618.flv";"";"";"QUÍMICAS";"Videos";"RC";"/resources/jpg/3/6/1360076026263.jpg";"";"";"";"";"PUB";
    11144;"05 Feb 2013 08:00:00";"12 Feb 2013 08:53:00";"Territorio y política social: personas en riesgo de exclusión. Por Isabel Novo-Corti";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde ...";"INTECCA - El Campus Noroeste de la UNED organiza el Primer Congreso Territorial del Noroeste Ibérico desde la convicción de que existe una realidad geográfica, histórica y cultural con coherencia interna y susceptible de ser abordada desde postulados de cooperación, sostenibilidad y cohesión social y territorial, de acuerdo con los principios y exigencias de la Estrategia Territorial Europea (ETE). Ese territorio, al que denominamos Noroeste Ibérico, comprende el actual ámbito territorial del Campus Noroeste de la UNED, es decir, las cuatro provincias gallegas, Asturias, León, Zamora y Salamanca, al que se añade el territorio de la Región del Norte de Portugal. Palabras clave: Primer Congreso Territorial del Noroeste Ibérico. Isabel Novo-Corti.";"Territorio y política social: personas en riesgo de exclusión. Por Isabel Novo-Corti.";"";"INTECCA";"";"";"07/11/2012";"";"";"rtmp://negrillo.intecca.uned.es:443/vod/20121107_2_Congreso_NorIberico_Isabel_Novo_Corti.flv";"true";"07/11/2012 15:00";"07/11/2012 18:00";"false";"false";"";"false";"";"";"";"";"ECONOMÍA , GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/7/9/1360071704397.jpg";"";"";"";"";"PUB";
